year_received,donor_country,value_usd,gift_description
2012,Brunei,650.0,"Silver filigree bowl with raised floral designs around the bowl, pedestal base, a polished band around the center with inscription, and lid with knob on top. Rec'd--11/28/2012. Est. Value--$650.00. Disposition--National Archives and Records Adminsitration."
2012,Brunei,1906.97,"Scented candle. Pewter and silver picture frame. Book, title: ``In Wildness Is the Preservation of the World,'' photos by E. Porter and text by H.D. Thoreau. Book, title: ``Everyday Heroes,'' by K. Fried. Book, title: ``Where Miracles Are Born and Squandered,'' by T. Lane. Two ceramic bowls with stars and stripes. Two ceramic mugs with stars and stripes. Cutting board. Pottery vase. Wooden bowl from Hawaii. Christmas wreath. Hanging stained glass sign reading ``Obama 2012.'' Glass plate painted with red and black checkerboard. Handcrafted painted game table. Large brown trunk. Rec'd--12/ 10/2012. Est. Value-- $1,906.97. Disposition--National Archives and Records Administration; Candle handled pursuant to United States Secret Service policy."
2012,Germany,553.0,"Book, title: ``Berliner Philharmoniker: Im Takt Der Zeit,'' published by the Berlin Philharmonic, including 12 compact discs featuring their historic concerts. Crystal Theresienthal candy dish. Rec'd--5/ 19/2012. Est. Value-- $553.00. Disposition-- National Archives and Records Administration."
2012,Switzerland,470.0,"6'' x 4'' custom, solid oak music box by Reuge with dark stain, brass hinge, and brass parts. Rec'd--5/21/ 2012. Est. Value-- $470.00. Disposition-- National Archives and Records Administration."
2012,Benin,2415.0,"26'' tall wooden royal seat from Benin. Ten samples of cloth made in Benin. 29'' x 42'' painting of Benin landscape, artist unknown. Ten samples of Dutch cloth. Rec'd-- 5/29/2012. Est. Value-- $2,415.00. Disposition--National Archives and Records Administration."
2012,Italy,1845.0,"Book, title: ``Archimede Seguso,'' by R. B. Mentasti. Parabolic glass bowl with gold coloring. Rec'd--6/15/2012. Est. Value--$1,845.00. Disposition--National Archives and Records Administration."
2012,Azerbaijan,1450.0,"2'' x 3'' rug in flower and octagon design and multiple colors. Six hand-cut crystal glasses with gold tinted base and handle. Rec'd--12/20/ 2012. Est. Value-- $1,450.00. Disposition--National Archives and Records Administration."
2012,United Kingdom,480.0,Cashmere scarf by J. Saunders. Rec'd--3/13/ 2012. Est. Value-- $480.00. Disposition-- National Archives and Records Administration.
2012,Canada,470.0,"Labradorite bead necklace, matching bracelet with maple leaf and pine cone pendants, and silver hoop earrings. Rec'd-- 5/19/2012. Est. Value-- $470.00. Disposition-- National Archives and Records Administration."
2012,United Kingdom,492.0,Goldenrod earrings with blue crystal set stud and box chain drop featuring pave set hexagon. Rec'd--7/28/ 2012. Est. Value-- $492.00. Disposition-- National Archives and Records Administration.
2012,Yemen,680.0,"Set of filigree silver jewelry including a bracelet, ring, necklace, and earrings with red agate stone settings. Rec'd--9/27/ 2012. Est. Value-- $680.00. Disposition-- National Archives and Records Administration."
2012,Slovakia,780.0,Gold flower earrings with amber teardrops. Pearl necklace with gold pendant. Rec'd-- 10/11/2012. Est. Value--$780.00. Disposition--National Archives and Records Administration.
2012,Myanmar (Burma),4200.0,"Pearl necklace with gold and diamond clasp. Rec'd--11/20/ 2012. Est. Value-- $4,200.00. Disposition--National Archives and Records Administration."
2012,Japan,920.0,Calligraphy art by Hoin Yamoda. Calligraphy by Douzen Ueno. Rec'd--10/ 22/2012. Est. Value-- $920.00. Disposition-- National Archives and Records Administration.
2012,Thailand,1600.0,"41'' x 51'' framed sketch of President Obama on canvas in monochrome by Praseart Sriratchatchawan. Rec'd--11/16/2012. Est. Value--$1,600.00 Disposition--National Archives and Records Administration."
2013,Japan,765.0,Kutani porcelain Henko jar depicting dogtooth violets and a sparrow against a white background by Toshito Nakamura accompanied with a dusting cloth. Rec'd--1/11/2013. Est. Value--$765.00. Disposition--National Archives and Records Administration.
2013,Italy,1250.0,"Book, title: ``L'Italia Unita: 150 Anniversario Unita d'Italia'' with light brown leather binding and slip case. Small silver and blue picture frame with red corners. Rec'd--2/14/ 2013. Est. Value-- $1,250.00. Disposition--National Archives and Records Administration."
2013,Japan,640.0,"Wakasa-nuri lacquered pen made in Obama City, Japan, with red and gold detail. Rec'd--2/22/2013. Est. Value--$640.00. Disposition--National Archives and Records Administration."
2013,Libya,800.0,"Large silver platter engraved with city scene and inscription. Large woven rug in red, white, green, and black. Rec'd--3/12/ 2013. Est. Value-- $800.00. Disposition-- National Archives and Records Administration."
2013,Brunei,490.0,"Gold decorated round box with inscribed lid, lined with red velvet. Rec'd--3/12/ 2013. Est. Value-- $490.00. Disposition-- National Archives and Records Administration."
2013,Turks & Caicos Islands,425.0,Silver covered plate commemorating the International Day of Nowruz. Rec'd--3/16/ 2013. Est. Value-- $425.00. Disposition-- National Archives and Records Administration.
2013,Ireland,1807.0,"Crystal bowl with Saint Patrick's Day 2013 inscription and shamrock detail by Sean Egan. Limited- edition book, title: ``On Canaan's Side'' with inscription, signed by the author. Leather-bound book, title: ``Atlas Of The Great Irish Famine'' signed by the donor. Framed poem, title: ``The Lakeisle of Innisfree''. Rec'd--3/ 18/2013. Est. Value-- $1,807.00. Disposition--National Archives and Records Administration."
2013,Israel,2700.0,"0.04 square millimeters engraved small chip with side-by-side texts of the United States and Israeli Declarations of Independence affixed to a 1'' x 1'' Jerusalem stone, all contained in display box with magnifying view piece. Rec'd--3/ 20/2013. Est. Value-- $2,700.00. Disposition--National Archives and Records Adminsitration."
2013,Palestinian Territories,414.0,"Painting of President Obama juxtaposed with President Lincoln with gold border. Photo album of President Obama's visit to the West Bank bound in green leather with gold accents and emblem of Palestinian Authority. Photo of Palestinian-American veterans marching in parade in Chicago, Illinois. Olive wood carved manger scene. Rec'd--3/21/2013. Est. Value--$414.00. Disposition--National Archives and Records Administration. Olive wood handled pursuant to United States Secret Service policy."
2013,Israel,835.0,Clock depicting United States and Israeli times and temperatures with presentation plaque. Framed Medal of Distinction and framed certificate honoring President Obama. Rec'd--3/22/ 2013. Est. Value-- $835.00. Disposition-- National Archives and Records Administration.
2013,nan,1380.0,"Woodcut statue of the angel Gabriel and the Star of Bethlehem. Rec'd--3/25/2013. Est. Value--$1,380.00. Disposition--National Archives and Records Administration."
2013,China,450.0,Two 8'' x 5'' multi- colored porcelain Chinese temple dogs. Rec'd--3/26/2013. Est. Value--$450.00. Disposition--National Archives and Records Adminstration.
2013,Senegal,1420.0,"Four traditional Senegalese outfits in black, purple, white, and beige. 14'' bronze sculpture of a horse with rider holding a sword. Rec'd--3/28/ 2013. Est. Value-- $1,420.00. Disposition--Clothing at National Archives and Records Administration. Sculpture retained for official use only."
2013,Singapore,4000.0,"Brown upholstered chair with footrest. Rec'd-- 4/1/2013. Est. Value-- $4,000.00. Disposition--Retained for official use only."
2013,China,1800.0,"Large gold-inlaid jar in ``Five Oxen'' design from a historical Tang Dynasty picture. Rec'd--4/12/2013. Est. Value--$1,800.00. Disposition--National Archives and Records Administration."
2013,Qatar,6500.0,"Circular silver platter engraved with major world cities and global positioning coordinates with distance from the State of Qatar. Rec'd-- 4/23/2013. Est. Value-- $6,500.00. Disposition--National Achives and Records Administration."
2013,Jordan,1535.0,"Framed photograph of President Obama and King Abdullah II, signed by His Majesty. Hardcover book, title: ``Madi: A Boundless Life.'' 2012 limited- edition print of seated man with plant by Hussein Madi. Photo album of President Obama's visit to the Hashemite Kingdom of Jordan. Rec'd--5/2/ 2013. Est. Value-- $1,535.00. Disposition--National Archives and Records Administration."
2013,Costa Rica,590.0,"26.5'' x 34'' neo-pop art style print of the National Theater in San Jose, Costa Rica by Carolina Rodriguez. Rec'd--5/3/2013. Est. Value--$590.00. Disposition--National Archives and Records Administration."
2013,El Salvador,490.0,Glass sculpture of a woman carrying a jug on wooden base with gold etching. Rec'd--5/ 3/2013. Est. Value-- $490.00. Disposition-- National Archives and Records Administration.
2013,Turkey,1200.0,"23'' x 20'' Turkish calligraphy version of ``Barak Huseyin Obama'' with tezhip border and gold frame. Rec'd--5/15/2013. Est. Value--$1,200.00. Disposition--National Archives and Records Administration."
2013,China,1400.0,"20'' x 1'' porcelain oval-shaped vase with black monochrome scene of mountains and trees and square hollow wood plinth. Rec'd--6/7/ 2013. Est. Value-- $1,400.00. Disposition--National Archives and Records Administration."
2013,Peru,1040.0,"Blue-striped upholstered ottoman with storage compartments. Dark brown carrying case containing six glasses. 12 bottles of Pisco Brand. Rec'd--6/ 10/2013. Est. Value-- $1,040.00. Disposition--National Archives and Records Administration. Perishable items handled pursuant to United States Secret Service policy."
2013,Russia,540.0,Six piece porcelain espresso cup set with gold inside and silver leaf pattern on outside. Rec'd--6/17/ 2013. Est. Value-- $540.00. Disposition-- National Archives and Records Administration.
2013,United Kingdom,2116.27,"Framed photo of the G8 Leaders. Custom USB stick. Paperback book, title: ``My NI.'' CD, title: ``Bestselling British Songs.'' Hardcover book, title: ``Scenic Ireland: The Province of Ulster.'' Two porcelain cups with shamrocks. Wash bag by Anya Hindmarch. Mulberry tan travel bag with monogram. Apothecary bath products. Co Couture chocolates. Bottle of whiskey. Rec'd--6/18/ 2013. Est. Value-- $2,116.27. Disposition--National Archives and Records Administration. Bath products and perishable items handled pursuant to United States Service policy."
2013,Zanzibar,1926.0,"Wooden chest carved with flower and leaf design and brass fittings containing 20 green kente-style cloths with image of President Obama, 19 black hats with pins, 20 white baseball caps with image of President Obama, 21 blue kente-style cloths with image of President Obama, 18 navy blue polo shirts, 10 white polo shirts, a 56'' x 80'' blue plaid cloth, and one blue cloth with beaded decoration on round beaded tray with bow. Rec'd--6/27/2013. Est. Value--$1,926.00. Disposition--National Archives and Records Administration."
2013,Senegal,950.0,Hand-crafted drum bordered by colors of Senegalese flag tied with black thread on a wooden base. Rec'd--6/ 27/2013. Est. Value-- $950.00. Disposition-- National Archives and Records Administration.
2013,Senegal,1205.0,"4' tall wooden statue of a woman carrying a basket. Bronze statue of Senegalese national hero Lat Dior Ngone Latyr Diop. Rec'd--6/ 27/2013. Est. Value-- $1,205.00. Disposition--National Archives and Records Administration."
2013,South Africa,1288.03,"50'' x 12'' bronze statue of cheetah. Four bottles of wine. Rec'd--6/28/2013. Est. Value--$1,288.03. Disposition--National Archives and Records Administration. Perishable items handled pursuant to United States Secret Service policy."
2013,Tanzania,4000.0,"11'' x 7'' full zebra skin mounted on felt. 37'' x 50'' painting of Maasai tribes- people. Sculpture. Rec'd--7/1/2013. Est. Value--$4,000.00. Disposition--National Archives and Records Administration."
2013,Vietnam,780.0,23'' x 19'' scale carved from cedar. Copy of original letter sent by Ho Chi Minh to President Harry Truman in 1946. Rec'd--7/24/2013. Est. Value--$780.00. Disposition--National Archives and Records Administration.
2013,Morocco,2484.0,"Gift basket of Godiva chocolates. Rec'd--8/4/ 2013. Est. Value-- $2,484.00. Disposition--Perishabl e items handled pursuant to United States Secret Service policy."
2013,Greece,430.0,8'' silver-covered cast resin relief plaque depicting Pericles' Funeral Oration including Greek quote from the oration. Rec'd--8/8/2013. Est. Value--$430.00. Disposition--National Archives and Records Administration.
2013,Paraguay,505.0,"22'' x 27'' framed amber painting of hut and larger structure in background. Paperback book, title: ``Testimonios de La Asuncion: Crecimiento y desarrollo en sus 450 anos 1537-1987''. Rec'd--8/15/2013. Est. Value--$505.00. Disposition--National Archives and Records Administration."
2013,South Africa,580.0,35'' x 23.5'' and 27'' x 19'' framed photo collages of President Obama and the First Lady with the President and First Lady of South Africa from their visit to South Africa. Rec'd--8/ 26/2013. Est. Value-- $580.00. Disposition-- National Archives and Records Adminsitration.
2013,Lithuania,439.98,"3'' x 1'' polished amber mounted on wooden base. DVD, title: ``The Other Dream Team.'' Personalized basketball jersey in green and yellow with flags of Lithuania and the United States on the front. Rec'd--9/3/ 2013. Est. Value-- $439.98. Disposition-- National Archives and Records Administration."
2013,Sweden,480.0,"34'' x 13'' print of boats coming to port in a busy harbor by Louis Jean Deprez, depicting Swedish battle fleet. Rec'd--9/ 4/2013. Est. Value-- $480.00. Disposition-- National Archives and Records Administration."
2013,China,3200.0,"20'' x 19'' tall porcelain rose plum shape vase with lotus flower design. Rec'd-- 9/6/2013. Est. Value-- $3,200.00. Disposition--National Archives and Records Administration."
2013,Turkey,690.0,"30'' x 30'' print of Turkish calligraphy in a circular design with interweaving lines and square shapes colored in navy, orange, and teal, title: ``Fahrettin 2007''. Rec'd--9/22/2013. Est. Value--$690.00. Disposition--National Archives and Records Administration."
2013,Mauritius,835.0,"24'' x 32'' framed painting of a beach scene in Mauritius, title: ``Sous un Mangier'' by Vaco. 21'' x 17'' framed painting of Le Morne Brabant mountain by Ragusa. Rec'd--10/1/ 2013. Est. Value-- $835.00. Disposition-- National Archives and Records Administration."
2013,Brunei,2088.99,"Olive green leather briefcase with maroon pattern at top, floral design, and three outside zippers. iPad mini in blue presentation box. International power cord for iPad mini. Black and silver pen with gold symbol on top. Rec'd--10/12/ 2013. Est. Value-- $2,088.99. Disposition--National Archives and Records Administration."
2013,Italy,1273.84,"Three Aurora fountain pens in black case, one green, one red, and one white, each with 18K gold nib with plaque of flags of Italy and the European Union. Book, title: ``Bibenda.'' Case of wine with corkscrew. Rec'd--10/15/2013. Est. Value--$1,273.84. Disposition--National Archives and Records Administration. Perishable items and corkscrew handled pursuant to United States Secret Service policy."
2013,Pakistan,600.0,72'' x 48'' traditional Pakistani carpet with cream and white floral design. Rec'd--10/31/ 2013. Est. Value-- $600.00. Disposition-- National Archives and Records Administration.
2013,Iraq,900.0,15'' tall granite Hammurabi Obelisk on wooden stand with inlayed mother of pearl. Rec'd--10/31/ 2013. Est. Value-- $900.00. Disposition-- National Archives and Records Administration.
2013,China,3100.0,"57.5'' x 61'' framed acrylic painting of President Obama and the First Lady. Rec'd-- 11/20/2013. Est. Value--$3,100.00. Disposition--National Archives and Records Administration."
2013,Morocco,3750.0,"Poniard knife and gold sheath covered in green and red jewels. Visconti fountain pen with Declaration of Independence design, magnifying glass, and mini scroll in brown presentation box. Rec'd--11/20/2013. Est. Value--$3,750.00. Disposition--National Archives and Records Administration."
2013,Brunei,2262.0,"Large cream color storage trunk with wooden ribs, leather handles, and removable feet containing various items including a 6.5'' diameter polished sterling silver bowl, 8'' x 10'' silver picture frame, and three hardcover books, title: ``Audubon's Birds of America,'' ``Botanica Magnifica,'' and ``San Francisco Then''. Rec'd--11/20/2013. Est. Value--$2,262.00. Disposition--National Archives and Records Administration."
2013,Colombia,524.0,Walking stick with metal bird topper made from Colombian wood by Adriana Henricio. Rec'd--12/3/2013. Est. Value--$524.00. Disposition--National Archives and Records Administration.
2013,Israel,485.0,Cufflinks with etched menorah tablet. Rec'd-- 12/3/2013. Est. Value-- $485.00. Disposition-- National Archives and Records Administration.
2013,Azerbaijan,6560.0,"Large Azerbaijani rug with geometric designs of red, blue, and white in leather carrying bag. Rec'd-- 12/5/2013. Est. Value-- $6,560.00. Disposition--National Archives and Records Administration."
2013,Nigeria,1800.0,"17'' circular quilted table mat in yellow and white with three circular floor sitting mats of the same material and design. Rec'd--12/31/2013. Est. Value--$1,800.00. Disposition--National Archives and Records Administration."
2013,Qatar,10408.0,"26'' tall glass, amber- colored sculpture depicting a falcon perched on a branch looking over its shoulder. Rec'd--12/31/ 2013. Est. Value-- $10,408.00. Disposition--National Archives and Records Administration."
2013,Mali,520.0,Two traditional male and female Malian garments including a white tunic and pants. Dark wood figurine of woman's silhouette carrying container overhead. Rec'd--4/22/ 2013. Est. Value-- $520.00. Disposition-- National Archives and Records Administration.
2013,South Africa,2055.0,"Double-rolled scroll, title: ``Freedom of the City of Cape Town'' signed by President Obama and the First Lady, hand- inked on paper mounted on hand carved protea wood batons. Rec'd--6/ 30/2013. Est. Value-- $2,055.00. Disposition--National Archives and Records Administration."
2013,Russia,1084.0,"Three 9.5'' porcelain plates with Russian city scenes, one with Peterhof Palace, one with an equestrian statue, and one with the Monument of the Emperor Peter I and the Konstantin Palace. White porcelain tea set with two half- circle cups and one tea pot with blue, red, black, orange, and green stripes. White porcelain tea set with two tea cups, two large coasters and a tea pot. DVD, title: ``Jewels'' from the Mariinsky Theatre Ballet. Rec'd--9/6/ 2013. Est. Value-- $1,084.00. Disposition--National Archives and Records Administration."
2013,Kuwait,1230.0,"Black leather box displaying the Kuwaiti emblem containing black and gold Kuwaiti clothing. Set of historical Kuwaiti coins from 1780 to present with display stand and case. Leather card with inscription. Rec'd--9/ 12/2013. Est. Value-- $1,230.00. Disposition--National Archives and Records Administration."
2013,Brunei,71468.0,"Leila collection by Mouawad 18K white gold flower shaped jewelry set with yellow sapphires and diamonds, including a pair of earrings, a ring, a necklace with 18-inch chain, and a magnifying glass. Gold- plated rose in red presentation box. Rec'd--3/12/2013. Est. Value--$71,468.00. Disposition--National Archives and Records Administration."
2013,Israel,445.0,Silver Seder plate with Hebrew inscriptions. Rec'd--3/20/2013. Est. Value--$445.00. Disposition--National Archives and Records Administration.
2013,Qatar,600.0,"Set of 12 silver spoons, bearing ``lion passant'' and leopard head markings with flowers in polished wood presentation box. Rec'd--4/23/2013. Est. Value--$600.00. Disposition--National Archives and Records Administration."
2013,nan,375.0,"Porcelain tableware set including bowls, dishes, plates, chopsticks, napkins, and spoons. Book, title: ``The Very Best of Korean Cooking''. Rec'd--5/7/2013. Est. Value--$375.00. Disposition--National Archives and Records Administration."
2013,nan,1330.0,"31'' x 39'' framed lithograph depicting two figures draped in the American flag and the Union Jack flag by artist Dean Baer. Signed photo of His Royal Highness in a leather frame. Rec'd-- 5/9/2013. Est. Value-- $1,330.00. Disposition--National Archives and Records Administration."
2013,Myanmar (Burma),1400.0,"Gold, flower-shaped brooch with pearl flower bud. Rec'd--5/ 20/2013. Est. Value-- $1,400.00. Disposition--National Archives and Records Administration."
2013,Germany,460.0,24'' x 17'' framed print of the Brandenburg Gate by Joseph Robers. Rec'd-- 6/18/2013. Est. Value-- $460.00. Disposition-- National Archives and Records Administration.
2013,South Africa,1010.0,"Porcelain, hand-painted tea set with two cups, two plates, one platter, two small plates, and one teapot. Multi-colored beaded chicken basket. Multi-colored necklace and earrings. Two ornamental eggs, one blotched, one striped. Two mugs commemorating the President and First Lady's trip to the Republic of South Africa. Rec'd--7/28/ 2013. Est. Value-- $1,010.00. Disposition--National Archives and Records Administration."
2013,Sweden,610.0,Two 3'' diameter gold- plated candy dishes in a black box. 4'' diameter candy dish by Orrefors Crystal with Swedish Royal insignia. Rec'd--9/4/ 2013. Est. Value-- $610.00. Disposition-- National Archives and Records Administration.
2013,Guatemala,580.0,Embroidered handbag with multi-colored aviary motif. Rec'd--9/ 12/2013. Est. Value-- $580.00. Disposition-- National Archives and Records Administration.
2013,Sri Lanka,940.0,Matching necklace and earring set made of blue topaz and pearls. Rec'd--9/24/2013. Est. Value--$940.00. Disposition--National Archives and Records Administration.
2013,France,435.0,"Drop earrings of silver and blue crystal by Baccarat. Hardcover book, title: ``Nature-- Simple, Healthy and Good''. Rec'd--9/24/ 2013. Est. Value-- $435.00. Disposition-- National Archives and Records Administration."
2013,Lebanon,1164.0,"6'' x 4'' clutch purse with gold outline and blue emerald cut jewels by Elie Saab. Rec'd--9/24/2013. Est. Value--$1,164.00. Disposition--National Archives and Records Administration."
2013,Azerbaijan,435.0,Traditional Azerbaijani red head scarf. Rec'd-- 12/5/2013. Est. Value-- $435.00. Disposition-- National Archives and Records Administration.
2013,Algeria,509.94,Six boxes of dates. Twelve bottles of wine. Rec'd--12/20/ 2013. Est. Value-- $509.94. Disposition-- Perishable items handled pursuant to United States Secret Service policy.
2014,Saudi Arabia,18240.0,"Gold and silver men's wristwatch with leather band. Rec'd--1/ 14/2014. Est. Value-- $18,240.00. Disposition--National Archives and Records Administration."
2014,Iraq,430.0,Metallic gold-tone vase with red gemstones. Rec'd--1/22/2014. Est. Value--$430.00. Disposition--National Archives and Records Administration.
2014,Haiti,500.0,"Mahogany sculpture, title: Le Negre Marron depicting a man drinking from a water jug. Rec'd--2/6/2014. Est. Value--$500.00. Disposition--National Archives and Records Administration."
2014,Japan,1614.0,"Green fountain pen with gold floral accents with an ink cartridge. Rec'd--2/7/2014. Est. Value--$1,614.00. Disposition--National Archives and Records Administration."
2014,France,2906.0,"Three bottles of wine. Special-edition six- book set, title: Memoires du Generale Lafayette. Rec'd--2/9/ 2014. Est. Value-- $2,906.00. Disposition--National Archives and Records Administration. Wine handled pursuant to United States Secret Service Policy."
2014,Mexico,3290.0,"Book, title: Haciendas of the State of Mexico. Photo album of the North American Leaders' Summit (NALS). Framed and signed photograph of President Obama, the President of the United Mexican States, and the Prime Minister of Canada at NALS. One kilogram pure silver coin engraved with image of Frida Kahlo. Silver cufflinks with the Great Seal of the United States. 1' x 2' wool rug in an American Flag pattern. Sculpture of brightly colored flowers, animals, and people attached to clay base. Rec'd--2/19/2014. Est. Value--$3,290.00. Disposition--National Archives and Records Administration."
2014,Israel,440.0,Framed black and white photograph of the first American consulate in Jerusalem circa 1888. Rec'd--3/3/ 2014. Est. Value-- $440.00. Disposition-- National Archives and Records Administration.
2014,Moldova,615.0,Bottle of cognac. Rec'd--3/3/2014. Est. Value--$615.00. Disposition--Perishabl e items handled pursuant to United States Secret Service policy.
2014,Ireland,1512.0,"Scalloped rim crystal bowl in the shape of Ireland's Croagh Patrick Peak. DVD, title: Sustainability Starts Here. Book, title: My Irish Table. Silverware knife. Rec'd--3/13/2014. Est. Value--$1,512.00. Disposition--National Archives and Records Administration."
2014,Palestinian Territories,625.0,"Framed metallic disc plaque decorated with beads and stones. Framed tile art featuring red, purple, yellow, and white flowers on green vines. Rec'd--3/16/ 2014. Est. Value-- $625.00. Disposition-- National Archives and Records Adminsitration."
2014,Netherlands,730.0,Two white tulip vases. Blue and white double gourd vase. Rec'd--3/ 24/2014. Est. Value-- $730.00. Disposition-- National Archives and Records Administration.
2014,Italy,985.0,"Silver box inscribed with the signature of President Giorgio Napolitano. Speech by President Giorgio Napolitano, title: Messaggio Al Parlamento. Rec'd--3/ 27/2014. Est. Value-- $985.00. Disposition-- National Archives and Records Administration."
2014,Vatican City,1015.0,"6'' cast bronze medal depicting vines on ceramic stoneware with a Roman travertine finish. 8'' cast bronze medal depicting the Angel of Solidarity and Peace. Book, title: Miserando Atque Eligando. Rec'd-- 3/27/2014. Est. Value-- $1,015.00. Disposition--National Archives and Records Administration."
2014,Vatican City,1707.0,"29'' x 21'' folio of lithographs, title: Fontane Del Vaticano. Leather-bound book, title: Annuario Pontificio 2014. Rec'd--3/27/2014. Est. Value--$1,707.00. Disposition--National Archives and Records Adminstration."
2014,Saudi Arabia,57000.0,"48'' gold-plated brass replica of the Makkah Clock Tower on marble base. Rec'd--3/28/ 2014. Est. Value-- $57,000.00. Disposition--National Archives and Records Administration."
2014,Saudi Arabia,67000.0,"White gold men's wristwatch with leather band. Rec'd--4/ 15/2014. Est. Value-- $67,000.00. Disposition--National Archives and Records Administration."
2014,Japan,2540.0,"Flower pot painted with scene of dark gray mountain terrain. Signed framed photograph of the Emperor and Empress of Japan. Rec'd--4/24/ 2014. Est. Value-- $2,540.00. Disposition--National Archives and Records Administration. Sake handled pursuant to United States Secret Service policy."
2014,nan,2200.0,"Painting on paper in colored powder and gold, title: ``Harmonious and Peaceful World'' depicting the sun, moon, and five mountain peaks representing the king. Rec'd--4/25/2014. Est. Value--$2,200.00. Disposition--National Archives and Records Administration."
2014,Malaysia,8117.0,"Three coin set, one silver with the face of the King, one silver with the face of the Queen, and one gold with the King and Queen together. Signed and framed photograph of the King and Queen of Malaysia. 10'' plate with images of the King and Queen of Malaysia. Book, title: The Return. 20'' sword with steel blade and grip of polished wood carved in the shape of water fowl, held in a sheath of gold and silver with encrusted gemstones. Rec'd--4/26/ 2014. Est. Value-- $8,117.00. Disposition--National Achives and Records Administration."
2014,Malaysia,810.0,"Framed portrait of President Obama woven in songket fabric. Stamp collection in a metal-covered book including stamps to commemorate President Obama's visit to Malaysia. Six booklets about Islam. Book, title: Ziarah Masjid di Malaysia. Rec'd--4/ 27/2014. Est. Value-- $810.00. Disposition-- National Archives and Records Administration."
2014,Malaysia,441.75,"Bronze-tone covered photo album containing photographs of President Obama's visit to Malaysia. Silk batik fabric in silver, blue, and teal. Book, title: Malacanan Palace. Rec'd--4/28/2014. Est. Value--$441.75. Disposition--National Archives and Records Administration."
2014,Uruguay,1681.0,"37'' x 37'' black, white, and gray toned painting, title: Boliche depicting a table and four chairs on a tiled floor, plus drinkware. Cable-knit tan wool shawl with brown leather and suede accents. 25'' x 35'' print on canvas featuring pastoral scene of men with swords looking off into the distance. Rec'd--5/12/2014. Est. Value--$1,681.00. Disposition--National Archives and Records Administration."
2014,France,537.0,Three bottles of wine. Rec'd--6/5/2014. Est. Value--$537.00. Disposition--Perishabl e items handled pursuant to United States Secret Service policy.
2014,United Kingdom,440.0,24'' x 36'' framed and matted photograph of Winston Churchill and Dwight Eisenhower reviewing American paratroopers and a two- page facsimile telegram from Prime Minister Churchill to President Truman. Rec'd--6/6/2014. Est. Value--$440.00. Disposition--National Archives and Records Administration.
2014,Australia,2371.21,"9.5' white and blue longboard with friendship flags and the Presidential Seal. Black leather boots. Rec'd--6/11/2014. Est. Value--$2,371.21. Disposition--National Archives and Records Administration."
2014,Cape Verde,1055.87,"72'' x 32'' painting on canvas of four people in a beach setting listening to a guitar player. Autographed book, title: Kiki Lima. Rec'd--8/4/2014. Est. Value--$1,055.87. Disposition--National Archives and Records Administration."
2014,Côte d’Ivoire,1035.0,"Framed painting, title: Le Joueur de Cara depicting a man playing a stringed instrument and singing composed in multiple colors and patterns. Bronze staff simulating woven thread set on a six- inch piece of tapered wood. Rec'd--8/4/2014. Est. Value--$1,035.00. Disposition--National Archives and Records Administration."
2014,United States,490.0,Lacquer-ware box with mother of pearl design. Rec'd--8/5/ 2014. Est. Value-- $490.00. Disposition-- National Archives and Records Administration.
2014,Swaziland,445.0,Chess set of a mirrored board and silver pieces with felt bottoms. Rec'd--8/6/ 2014. Est. Value-- $445.00. Disposition-- National Archives and Records Administration.
2014,Burkina Faso,880.0,16'' brass and copper statue of a man playing stringed instrument. 37'' x 30'' framed copper relief of a family village scene. Rec'd-- 8/7/2014. Est. Value-- $880.00. Disposition-- National Archives and Records Administration.
2014,Libya,600.0,"8' x 4' carpet with multi-colored stripes, patterns, camels, and white fringe. 20.5'' silver circular platter engraved with building and text ``Interim Government of Libya''. Rec'd--8/7/ 2014. Est. Value-- $600.00. Disposition-- National Archives and Records Administration."
2014,Togo,1940.0,"39'' x 39'' two panel painting of abstract human figures and symbols in earth tones and white. Three pieces of traditional clothing, one piece gray, black, and white, one piece blue and yellow, and one piece red and gold. Rec'd--8/7/2014. Est. Value--$1,940.00. Disposition--National Archives and Records Administration."
2014,Congo - Kinshasa,550.0,"34'' x 26'' framed black and white painting, comprised of abstract forms of faces and nature. Rec'd--8/8/2014. Est. Value--$550.00. Disposition--National Archives and Records Administration."
2014,Nigeria,630.0,"Book, title: Goodluck Jonathan--Champion for Women. Two framed and matted pencil drawings of President Obama, one as a Senator and one as President. 40'' x 14'' relief art, title: Ijaw Fisherman with bronze paint. Rec'd--8/8/2014. Est. Value--$630.00. Disposition--National Archives and Records Administration."
2014,Gambia,1380.0,"31'' x 31'' yellow and orange painting with a metal rod attached to top with spear heads on each end. 56'' Kora stringed instrument. Rec'd--8/12/2014. Est. Value--$1,380.00. Disposition--National Archives and Records Administration."
2014,Algeria,885.0,Ceremonial dagger decorated with detailed silver work and coral stones. Rec'd--8/21/2014. Est. Value--$885.00. Disposition--National Archives and Records Administration.
2014,Estonia,885.0,"19.5'' x 21'' photograph, title: Waterway Weaves 2 printed on glass showing a map of the Republic of Estonia outlined in blue over a textured surface. Rec'd--9/2-3/2014. Est. Value--$885.00. Disposition--National Archives and Records Administration."
